trade_date,issuer,symbol,lead_jointlead_managers,offer_price,opening_price,firstday_close,firstday_percent_pxchng,dollar_change_opening,dollar_change_close,star_ratings,performed
2011-01-28,BCD Semiconductor Manufacturing,BCDS,Jefferies/ Stifel Nicolaus Weisel,10.5,10.52,10.5,0,0.02,0,3,Missed
2011-01-28,InterXion Holding N.V.,INXN,BofA Merrill Lynch/ Citi/ Barclays Capital,13,14.5,13.8,0.06,1.5,0.8,3,
2011-01-28,Adecoagro S.A.,AGRO,Credit Suisse/ Morgan Stanley/ Itau BBA / Deutsche Bank Securities,11,10.75,12,0.09,-0.25,1,1,
2011-01-26,Demand Media,DMD,"Goldman, Sachs/ Morgan Stanley",17,23.5,22.68,0.33,6.5,5.68,3,
2011-01-26,Nielsen,NSLN,J.P. Morgan/Morgan Stanley,23,24.75,25.01,0.09,1.75,2.01,2,
2011-01-13,American Assets Trust,AAT,BofA Merrill Lynch/ Wells Fargo Securities/ Morgan Stanley,20.5,21.53,21.25,0.04,1.03,0.75,1,
2010-12-21,"Ossen Innovation Co., Ltd.",OSN,"Global Hunter Securities, LLC/ Knight Capital Markets",4.5,4.74,4.25,-0.06,0.24,-0.25,1,
2010-12-17,Fortegra Financial,FRF,Piper Jaffray/ SunTrust Robinson Humphrey,11,11,11,0,0,0,1,
2010-12-17,"QR Energy, LP",QRE,Wells Fargo Securities,20,19.9,19.6,-0.02,-0.1,-0.4,1,
2010-12-16,Swift Holdings ,SWFT,Morgan Stanley/ BofA Merrill Lynch/ Wells Fargo Securities,11,11,11.1,0.01,0,0.1,1,
2010-12-16,Ventrus Biosciences,VTUS,"Rodman & Renshaw, LLC/ National Securities",6,7.47,6.3,0.05,1.47,0.3,1,
2010-12-15,FleetCor Technologies,FLT,"J.P. Morgan/ Goldman, Sachs",23,25,27.75,0.21,2,4.75,2,
2010-12-15,GAIN Capital Holdings,GCAP,Morgan Stanley/Deutsche Bank,9,9.05,8.85,-0.02,0.05,-0.15,1,
2010-12-15,RigNet,RNET,Deutsche Bank Securities/ Jefferies & Company,12,12,12.55,0.05,0,0.55,1,
2010-12-15,Walker & Dunlop,WD,"Credit Suisse/ Keefe, Bruyette & Woods/ Morgan Stanley",10,9.9,9.9,-0.01,-0.1,-0.1,1,
2010-12-14,iSoftStone Holdings Limited,ISS,UBS Investment Bank/ J.P. Morgan/ Morgan Stanley,13,16,16.2,0.25,3,3.2,2,
2010-12-10,FlatWorld Acquisition,FTWAU,Rodman & Renshaw/ EarlyBirdCapital,10,10,10.01,0,0,0.01,1,
2010-12-10,Lentuo International,LAS,Cowen/ HSBC,8,8.5,8.38,0.05,0.5,0.38,1,
2010-12-10,Sky-mobi Limited,MOBI,Citi,8,6,6,-0.25,-2,-2,1,
2010-12-09,Bona Film Group Limited,BONA,BofA Merrill Lynch/ J.P. Morgan,8.5,8.5,6.6,-0.22,0,-1.9,2,Missed
2010-12-09,First Republic Bank,FRC,BofA Merrill Lynch/ Morgan Stanley/ J.P. Morgan,25.5,27.25,27.92,0.09,1.75,2.42,1,
2010-12-09,SemiLeds,LEDS,BofA Merrill Lynch/ Barclays Capital/ Jefferies,17,23.14,25.76,0.52,6.14,8.76,3,
2010-12-08,CTPartners Executive Search,CTP,William Blair & Company/ C.L. King & Associates,13,13,13,0,0,0,2,Missed
2010-12-08,E-Commerce China Dangdang,DANG,Credit Suisse/ Morgan Stanley,16,24.5,29.91,0.87,8.5,13.91,3,
2010-12-08,Youku.com,YOKU,Goldman Sachs (Asia),12.8,27,27,1.11,14.2,14.2,3,
2010-12-07,Targa Resources Investments,TRGP,Barclays Capital,22,24.1,24.7,0.12,2.1,2.7,2,
2010-12-02,FXCM,FXCM,Credit Suisse/ J.P. Morgan/ Citi,14,15,14.85,0.06,1,0.85,1,Missed
2010-11-24,Anacor Pharmaceuticals,ANAC,Citi/ Deutsche Bank Securities,5,5,5.09,0.02,0,0.09,1,
2010-11-24,L&L Acquisition,LLACQU,Morgan Joseph,10,10,10,0,0,0,1,
2010-11-24,SYSWIN,SYSW,Morgan Stanley,7,7,6.2,-0.11,0,-0.8,1,
2010-11-23,China Xiniya Fashion Limited,XNY,Cowen,11,11,9.95,-0.1,0,-1.05,1,Missed
2010-11-23,Zogenix,ZGNX,Wells Fargo Securities/ Leerink Swann,4,5,3.98,-0.01,1,-0.02,1,
2010-11-19,Aeroflex Holdings,ARX,"Goldman, Sachs/ Credit Suisse/ J.P. Morgan/ Morgan Stanley",13.5,12.67,12.67,-0.06,-0.83,-0.83,1,
2010-11-19,Lizhan Environmental,LZEN,Maxim Group LLC,4,4,4.01,0,0,0.01,1,
2010-11-18,General Motors Company,GM,Morgan Stanley/ J.P. Morgan/ BofA Merrill Lynch/ Citi,33,35,34.19,0.04,2,1.19,3,
2010-11-18,LPL investmens,LPLA,Goldman Sachs/Morgan Stanley,30,33.05,32.15,0.07,3.05,2.15,2,
2010-11-17,Bitauto Holdings Limited,BITA,Citi/ UBS Investment Bank,12,12,12.45,0.04,0,0.45,3,Missed
2010-11-17,Booz Allen & Hamilton,BAH,Morgan Stanley/ Barclays Capital/ BofA Merrill Lynch Credit Suisse,17,17.26,19.25,0.13,0.26,2.25,2,
2010-11-11,Inph,IPHI,Morgan Stanley.Deutsche Bank/Jefferies,12,15.13,15.3,0.28,3.13,3.3,3,
2010-11-10,Noah Holdings Limited,NOAH,J.P. Morgan/ BofA Merrill Lynch,12,15,15.99,0.33,3,3.99,3,
2010-11-10,RDA Microelectronics,RDA,Morgan Stanley/ Credit Suisse,9,10.11,10.75,0.19,1.11,1.75,2,
2010-11-05,Primo Water,PRMW,Stifel Nicolaus Weisel,12,14.86,12.95,0.08,2.86,0.95,1,
2010-11-05,The Fresh Market,TFM,BofA Merrill Lynch/J.P. Morgan/Goldman Sachs,22,34,32.11,0.46,12,10.11,3,
2010-11-04,Costamare,CMRE,Morgan Stanley/ BofA Merrill Lynch,12,12.02,11.85,-0.01,0.02,-0.15,1,
2010-11-03,SinoTech Energy Limited,CTE,Citi/ UBS Investment Bank/ Deutsche Bank Securities,8.5,8.5,6.86,-0.19,0,-1.64,2,Missed
2010-11-03,SodaStream International Ltd.,SODA,J.P. Morgan/ Deutsche Bank Securities,20,24.75,24.12,0.21,4.75,4.12,2,
2010-11-02,Xueda Education Group,XUE,Goldman Sachs (Asia) L.L.C.,9.5,14.3,12.5,0.32,4.8,3,3,
2010-10-29,Le Gaga Holdings Limited,GAGA,BofA Merrill Lynch/ UBS Investment Bank,9.5,9.06,11.26,0.19,-0.44,1.76,3,
2010-10-28,ExamWorks Group,EXAM,"Goldman, Sachs & Co./ Credit Suisse",16,16.75,16.8,0.05,0.75,0.8,2,
2010-10-27,Pacific Biosciences of California,PACB,J.P.Morgan/ Morgan Stanley,16,16.5,16.44,0.03,0.5,0.44,1,
2010-10-26,Mecox Lane Limited,MCOX,Credit Suisse/ UBS Investment Bank,11,17.5,17.26,0.57,6.5,6.26,3,
2010-10-22,Aegerion Pharmaceuticals,AEGR,Leerink Swann/ Lazard Capital Markets,9.5,10,10.8,0.14,0.5,1.3,1,
2010-10-21,Bravo Brio Restaurant Group,BBRG,Jefferies & Company/ Piper Jaffray/ Wells Fargo Securities,14,14.5,15.9,0.14,0.5,1.9,2,
2010-10-21,Vera Bradley,VRA,Baird/ Piper Jaffray,16,23,24.85,0.55,7,8.85,2,
2010-10-20,TAL Education Group,XRS,Credit Suisse/ Morgan Stanley,10,14,15,0.5,4,5,2,
2010-10-19,NetSpend Holdings,NTSP,"Goldman, Sachs/ BofA Merrill Lynch/ William Blair",11,13,13,0.18,2,2,2,
2010-10-19,ShangPharma,SHP,Citi/ J.P. Morgan,15,15,12.75,-0.15,0,-2.25,3,Missed
2010-10-15,Body Central,BODY,Piper Jaffray/ Jefferies & Company,13,14.49,13,0,1.49,0,2,
2010-10-15,Tower International,TOWR,Goldman Sachs/Citi/J.P. Morgan,13,13.55,13,0,0.55,0,1,
2010-10-14,Campus Crest Communities,CCG,"Raymond James/ Citi/ Goldman, Sachs/ Barclay Capital/ RBC Capital Markets",12.5,12.5,12.51,0,0,0.01,1,
2010-10-12,Hicks Acquisition Company 11,HKACU,Citi/Deutsche Bank,10,10,10,0,0,0,1,
2010-10-08,Cazador Acquisition Corporation,CAZAU,Rodman & Renshaw,10,10,10,0,0,0,1,
2010-10-08,Ellington Financial LLC,EFC,Deutsche Bank Securities,22.5,21.5,21.75,-0.03,-1,-0.75,1,
2010-10-08,Global Education & Technology Group,GEDU,Credit Suisse/ BofA Merrill Lynch,10.5,12,12.2,0.16,1.5,1.7,3,
2010-10-07,Daqo New Energy,DQ,Morgan Stanley,9.5,9.98,10.25,0.08,0.48,0.75,1,
2010-10-01,China Ming Yang Wind Power Group,MY,Morgan Stanley/ Credit Suisse/ BofA Merrill Lynch,14,14.15,13.25,-0.05,0.15,-0.75,3,Missed
2010-10-01,ChinaCache International Holdings,CCIH,BofA Merrill Lynch/ Deutsche Bank Securities,13.9,27,27.15,0.95,13.1,13.25,3,
2010-10-01,The KEYW Holding,KEYW,SunTrust Robinson Humphrey,10,10.3,11.38,0.14,0.3,1.38,2,
2010-09-30,Elster Group,ELT,Deutsche Bank Securities,13,13,13.75,0.06,0,0.75,1,
2010-09-30,Rhino Resources Partners,RNO,Raymond James,20.5,20.5,21.1,0.03,0,0.6,1,
2010-09-28,Amyris,AMRS,Morgan Stanley/Goldman Sachs/J.P. Morgan,16,16.5,16.5,0.03,0.5,0.5,1,
2010-09-28,Country Style Cooking Restaurant Chain,CCSC,BofA Merrill Lynch/ Credit Suisse,16.5,25,24.3,0.47,8.5,7.8,3,
2010-09-24,SciQuest,SQI,Stifel Nicolaus Weisel,9.5,11.5,12.27,0.29,2,2.77,2,
2010-09-23,CoreSite Realty,COR,Citi/BofA Merrill Lynch/RBC Capital Markets,16,16,16.01,0,0,0.01,1,
2010-08-26,Whitestone REIT,WSR,Wunderlich/Ladenburg Thalmann,12,12,11.5,-0.04,0,-0.5,1,
2010-08-13,Electromed,ELMD,Feltl and Company,4,4.05,3.98,-0.01,0.05,-0.02,1,
2010-08-12,MakeMyTrip Limited,MMYT,Morgan Stanley,14,22,26.45,0.89,8,12.45,1,Missed
2010-08-12,RealPage,RP,Credit Suisse/ Deutsche Bank Securities,11,13,14.52,0.32,2,3.52,1,
2010-08-11,China Kanghui Holdings,KH,Morgan Stanley/ Piper Jaffray,10.25,10.29,12.16,0.19,0.04,1.91,1,
2010-08-11,MediaMind Technologies,MDMD,J.P. Morgan/Deutsche Bank,11.5,10.5,11,-0.04,-1,-0.5,1,
2010-08-06,Intralink Holdings,IL,Morgan Stanley/Deutsche Bank/Credit Suisse,13,10,9.61,-0.26,-3,-3.39,1,
2010-08-06,NuPathe,PATH,Leerink Swann/Lazard Capital Markets,10,10.04,9.25,-0.08,0.04,-0.75,1,
2010-08-06,NXP Semiconductors NV,NXPI,Credit Suisse/Goldman Sachs/Morgan Stanley,14,11,11.03,-0.21,-3,-2.97,1,
2010-08-05,Ambow Education Holding,AMBO,J.P. Morgan/ Goldman Sachs (Asia),10,10.04,9.25,-0.08,0.04,-0.75,2,Missed
2010-08-05,Gordmans Stores,GMAD,Piper Jaffray/Wells Fargo Securities,11,11,11.03,0,0,0.03,2,Missed
2010-08-03,Trius Therapeutics,TSRX,Credit Suisse/Piper Jaffray,5,5.1,5,0,0.1,0,1,
2010-07-29,Chesapeake Midstream Partners,CHKM,Citi/Morgan Stanley,21,22.25,22.4,0.07,1.25,1.4,1,
2010-07-29,Envestnet,ENV,Morgan Stanley/UBS Investment Bank/Barclays Capital,9,9.35,10.23,0.14,0.35,1.23,1,
2010-07-29,Molycorp,MCP,Morgan Stanley/J.P. Morgan,14,13.25,12.85,-0.08,-0.75,-1.15,1,
2010-07-22,Ameresco,AMRC,BofA Merril Lynch,10,10.33,10.17,0.02,0.33,0.17,1,
2010-07-22,Green Dot,GDOT,J.P. Morgan/Morgan Stanlry,36,42.1,43.99,0.22,6.1,7.99,3,
2010-07-20,Camelot Information Systems,CIS,Goldman Sachs/Barclays Capital,11,10.01,10.65,-0.03,-0.99,-0.35,1,
2010-07-16,Qlink Technologies,QLIK,Morgan Stanley/Citi/J.P. Morgan,10,12,12.8,0.28,2,2.8,3,
2010-07-16,RealD,RLD,J.P. Morgan/Piper Jaffrey,16,19.55,19.51,0.22,3.55,3.51,3,
2010-07-15,SMART Technologies,SMT,Morgan Stanley/ Deutsche Bank Securities/ RBC Capital Markets/ BofA Merrill Lynch/ Credit Suisse,17,17.5,17.05,0,0.5,0.05,2,
2010-07-14,Oxford Resources Parntners L.P.,OXF,Barclays Capital/Citi,18.5,18.25,17.96,-0.03,-0.25,-0.54,1,
2010-07-01,AutoNavi Holdings,AMAP,Goldman Sachs,12.5,13.02,13.5,0.08,0.52,1,1,
2010-06-30,HiSoft Technology International,HSFT,Deutsche Bank,10,10.27,10.4,0.04,0.27,0.4,1,
2010-06-29,Tesla Motors,TSLA,"Goldman, Sachs/ Morgan Stanley/ J.P. Morgan/ Deutsche Bank Securities",17,19,23.98,0.41,2,6.98,3,
2010-06-25,Fabrinet,FN,Morgan Stanley/Deutsche Bank,10,10.95,10.75,0.08,0.95,0.75,1,
2010-06-24,Hudson Pacific Properties,HPP,BofA Merrill Lych/Barclays Capital/Morgan Stanley,17,17.5,17.4,0.02,0.5,0.4,1,
2010-06-18,China Intelligent Lighting & Electronics,CIL,Rodman & Renshaw.WestPark Capital,3,2.85,2.95,-0.02,-0.15,-0.05,1,
2010-06-18,Motricity,MOTR,J.P. Morgan/Golldman Sachs,10,9.89,9.26,-0.07,-0.11,-0.74,2,Missed
2010-06-17,Oasis Petroleum,OAS,Morgan Stanley/UBS Investment Bank,14,14.85,14.88,0.06,0.85,0.88,1,
2010-06-16,BroadSoft,BSFT,Goldman Sachs/Jefferies,9,8.25,8.3,-0.08,-0.75,-0.7,2,Missed
2010-06-15,CBOE Holdings,CBOE,Goldman Sachs,29,32.8,32.49,0.12,3.8,3.49,3,
2010-06-11,China New Borun,BOR N,Piper Jaffray,7,7,7,0,0,0,1,
2010-05-28,GenMark Diagnostics,GNMK,Piper Jaffray,6,6,6,0,0,0,1,
2010-05-20,57th Street Acquisiton,SQTC.U,Morgan Joseph/Ladenburg Thalmann,10,10,10,0,0,0,1,
2010-05-20,Accretive Health,AH,Goldman Sachs/Credit Suisse,12,12,12.74,0.06,0,0.74,1,
2010-05-20,ReachLocal,RLOC,J.P. Morgan/BofA Merrill Lynch,13,13,12.66,-0.03,0,-0.34,1,
2010-05-14,JinkoSolar Holding,JKS,Credit Suisse,11,11,11.01,0,0,0.01,1,
2010-05-14,Kingtone Wireless Soultion,KONE,Roth Capital Partners,4,4,3.94,-0.02,0,-0.06,1,
2010-05-14,Noranda Aluminum Holding,NOR,BofA Merrill Lynch,8,8.3,8.8,0.1,0.3,0.8,1,
2010-05-13,Express,EXPR,BofA Merrill Lynch/Goldman Sachs,17,17.05,16.75,-0.01,0.05,-0.25,1,
2010-05-13,Roadrunner Transportation Services Holdings,RRTS,Baird/ BB&T Capital Markets/ Stifel Nicolaus,14,14,13.75,-0.02,0,-0.25,1,
2010-05-13,TeleNav,TNAV,J.P. Morgan/Deutsche Bank,8,9,9.8,0.23,1,1.8,1,
2010-05-12,Niska Gas Storage,NKA,Goldman Sachs/Morgan Stanley,20.5,19.5,19.1,-0.07,-1,-1.4,2,Missed
2010-05-05,Charm Communications,CHRM,Credit Suisse,9.5,9.51,9.4,-0.01,0.01,-0.1,1,
2010-05-05,Douglas Dynamics,PLOW,Credit Suisse/ Oppenheimer,11.25,22.26,11.29,0,11.01,0.04,1,
2010-05-03,S&W Seed,SANWU,Paulson Investment/Feltl,11,10.89,10.7,-0.03,-0.11,-0.3,1,
2010-04-30,PAA Natural Gas Storage,PNG,Barclays Capital/ UBS Investment Bank,21.5,22.5,23.25,0.08,1,1.75,2,
2010-04-29,Alpha and Omega Semiconductor,AOSL,Deutsche Bank/Piper Jaffray,18,18.11,17.7,-0.02,0.11,-0.3,2,Missed
2010-04-29,Convio,CNVO,Thomas Weisel Partners/ Piper Jaffray,9,10,10.24,0.14,1,1.24,1,
2010-04-23,Excel Trust,EXL,Morgan Stanley/Barclays Capital/UBS Investment Trust,14,13.25,13.3,-0.05,-0.75,-0.7,1,
2010-04-22,Codexis,CDXS,Credit Suisse/Goldman Sachs,13,13,13.26,0.02,0,0.26,3,Missed
2010-04-22,DynaVox,DVOX,Piper Jaffray/Jefferies,15,15,15,0,0,0,3,Missed
2010-04-22,Alimera Sciences,ALIM,Credit Suisse/Citi,11,11,11,0,0,0,1,
2010-04-22,Global Geophysical Services,GGS,Credit Suisse/Barclays Capital,12.26,12,12,-0.02,-0.26,-0.26,1,
2010-04-22,Mitel Networks,MITL,BofA Merrill Lynch/J.P. Morgan/UBS Investment Bank,14,12.75,12.3,-0.12,-1.25,-1.7,1,
2010-04-22,SPS Commerce,SPSC,Thomas Weisel Partners,12,14,13.6,0.13,2,1.6,3,
2010-04-16,Chatham Lodging Trust,CLDT,Barclays Capital,20,20.25,20.5,0.03,0.25,0.5,1,
2010-04-09,Metals USA Holdings,MUSA,Goldman Sachs,21,20.5,19.2,-0.09,-0.5,-1.8,3,Missed
2010-04-09,Tengion,TNGN,Piper Jaffray/Leerink Swann,5,5,5.02,0,0,0.02,1,
2010-04-01,Primaerica,PRI,Citi,15,19.15,19.65,0.31,4.15,4.65,2,
2010-03-31,Scorpio Tankers,STNG,Morgan Stanley/ Dahlman Rose,13,12.9,12.56,-0.03,-0.1,-0.44,1,
2010-03-31,SS&C Technologies Holdings,SSNC,J.P. Morgan,15,16,15.08,0.01,1,0.08,3,
2010-03-31,Meru Networks,MERU,BofA Merrill Lynch,15,20,19.17,0.28,5,4.17,3,
2010-03-26,China Lodging Group,HTHT,Goldman Sachs/Morgan Stanley,12.25,13.5,13.92,0.14,1.25,1.67,2,
2010-03-24,Calix Networks,CALX,Goldman Sachs/Morgan Stanley,13,17,15.1,0.16,4,2.1,2,
2010-03-24,First Interstate BancSystem,FIBK,Barclays Capital,14.5,15.98,15.7,0.08,1.48,1.2,2,
2010-03-24,MaxLinear,MXL,Morgan Stanley/Deutsche Bank,13,17,18.7,0.44,4,5.7,3,
2010-03-16,Financial Engines,FNGN,Goldman Sachs,12,14.95,17.25,0.44,2.95,5.25,2,
2010-03-12,AVEO Pharmaceuticals,AVEO,J.P. Morgan/Morgan Stanley,9,8.25,9,0,-0.75,0,1,
2010-03-12,Crude Carriers,CRU,UBS Investment Bank/BofA Merrill Lynch/Wells Fargo Securities,19,19,19,0,0,0,1,
2010-03-11,Sensata Technologies,ST,Morgan Stanley/Barclays Capital/Goldman Sachs,18,18,18.5,0.03,0,0.5,1,
2010-03-10,Baltic Trading Limited,BALT,Morgan Stanley/Dahlman Rose,14,14,13.96,0,0,-0.04,1,
2010-03-01,Anthera Phamaceuticals,ANTH,Deutsche Bank,7,7,7.01,0,0,0.01,1,
2010-02-26,Sprott Physical Gold Trust,PHYS,Morgan Stanley/RBC,10,9.65,9.59,-0.04,-0.35,-0.41,1,
2010-02-11,Generac Holdings,GNRC,J.P. Morgan/Goldman Sachs,13,13,12.84,-0.01,0,-0.16,1,
2010-02-11,Graham Packaging,GRM,Citi/Goldman Sachs/Deutsche Bank,10,10,10.2,0.02,0,0.2,1,
2010-02-11,QuinStreet,QNST,Credit Suisse/BofA Merrill Lynch/J.P. Morgan,15,15.1,15,0,0.1,0,1,
2010-02-10,Piedmont Office Trust Realty,PDM,Morgan Stanley/J.P. Morgan,14.5,14.75,15.6,0.08,0.25,1.1,1,
2010-02-10,Terreno Realty,TRNO,Goldman Sachs,20,18.75,18.65,-0.07,-1.25,-1.35,1,
2010-02-09,Solar Capital,SLRC,Citi/J.P. Morgan/Morgan Stanley/Sun Trust,18.75,17.8,18,-0.04,-0.95,-0.75,1,
2010-02-03,Ironwood Pharmaceutical,IRWD,J.P.Morgan/Morgan Stanley/Credit Suisse,11.25,11.31,11.65,0.04,0.06,0.4,1,
2010-01-29,China Electric Motor,CELM,Roth Capital/West Park Capital,4.5,4.7,4.45,-0.01,0.2,-0.05,1,
2010-01-28,IFM Investments Limited,CTC,Goldman Sachs/Morgan Stanley,7,7.15,7.3,0.04,0.15,0.3,1,
2010-01-26,Andatee China Marine Fuel Services,AMCF,Rodman Renshaw/Newbridge,6.3,6.3,5.77,-0.08,0,-0.53,1,
2010-01-22,Cellu Tissue Holdings,CLU,Goldman Sachs/J.P. Morgan/BofA Merrill Lynch,13,12.3,11.9,-0.08,-0.7,-1.1,1,
2010-01-22,Chesapeake Lodging Trust,CHSP,J.P. Morgan/Dutsche Bank/FBR,20,19.25,19,-0.05,-0.75,-1,1,
2010-01-22,Symetra Financial,SYA,BofA/JP Morgan/Goldman Sachs/Barclays Capital,12,12.7,12.75,0.06,0.7,0.75,1,
2009-12-17,Kraton Performance Polymers,KRA,Credit Suisse,13.5,13.5,13.51,0,0,0.01,1,
2009-12-16,Cobalt International Energy,CIE,Credit Suisse/Goldman Sachs/J.P. Morgan,13.5,13.25,13.5,0,-0.25,0,1,
2009-12-16,Team Health Holdings,TMH,"BofA Merrill Lynch/ Goldman, Sachs/ Barclays Capital/ Citi",12,12,12.81,0.07,0,0.81,1,
2009-12-11,Concord Medical Services Holdings,CCM,Morgan Stanley/JPMorgan/CICC,11,10,9.5,-0.14,-1,-1.5,3,Missed
2009-12-10,China Nuokang Bio-Phrmaceutical,NKBP,Jefferirs,9,8,8.67,-0.04,-1,-0.33,1,
2009-12-09,Pebblebrook Hotel Trust,PEB,BofA Merrill Lynch/Raymond James/Wells Fargo,20,20,20.45,0.02,0,0.45,1,
2009-11-27,GSME Acquisiton Partners,GSMEF,Cohen ,10,10,10,0,0,0,1,
2009-11-20,Archipelago Learning,ARCL,BofA Merrill Lynch/Wm Blair,16.5,19,18.77,0.14,2.5,2.27,1,Missed
2009-11-20,Cloud Peak Energy,CLD,Credit Suisse/Morgan Stanley/RBC Capital Markets,15,14.5,14.84,-0.01,-0.5,-0.16,1,
2009-11-20,Global Defense Technology & Systems,GTEC,Cowen,13,13.05,13.08,0.01,0.05,0.08,1,
2009-11-20,7 Days Group Holdings,SVN,J.P.  Morgan/Citi,11,12.17,12.5,0.14,1.17,1.5,2,
2009-11-18,Fortinet,FTNT,Morgan Stanley/J.P. Morgan/Deutsche Bank,12.5,17,16.62,0.33,4.5,4.12,3,
2009-11-13,Dollar General,DG,Citi/Goldman Sachs/KKR/BofA Merrill Lynch/J.P. Morgan,21,22,22.73,0.08,1,1.73,3,
2009-11-13,rue21,rue,BofA Merrill Lynch/Goldman Sachs/J.P. Morgan,19,23,24.3,0.28,4,5.3,3,
2009-11-06,Duyuan Printing,DYP,Piper Jaffray/Roth Capital Partners ,8.5,8.5,7.77,-0.09,0,-0.73,1,
2009-11-06,STR Holdings,STRI,Credit Suisse/Goldman Sachs,10,10,13.1,0.31,0,3.1,1,
2009-11-05,Hyatt Hotels,H,Goldman Sachs,25,26,28,0.12,1,3,1,Missed
2009-11-05,Ancestry.com,ACOM,Morgan Stanly/BofA Merrill Lynch,13.5,16.1,14.2,0.05,2.6,0.7,2,
2009-10-28,Addus HomeCare,ADUS,William Baird/Oppenheimer,10,9.4,8.49,-0.15,-0.6,-1.51,1,
2009-10-28,Vitamin Shoppe,VSI,J.P. Morgan/BofA Merrill Lynch/Barclays Capital,17,19.5,17.95,0.06,2.5,0.95,2,
2009-10-23,Dole Foods,DOLE,Goldman Sachs/BofA Merrill Lynch/ Deutsche Bank/Wells Fargo,12.5,12.45,12.28,-0.02,-0.05,-0.22,1,
2009-10-21,AGA Medical Holdings,AGAM,BofA Merrill Lynch,14.5,14.5,14.6,0.01,0,0.1,1,
2009-10-20,ZST Digital Networks,ZSTN,Rodman & Renshaw/WestPark Capital,8,8,7.52,-0.06,0,-0.48,2,Missed
2009-10-16,China Real Estate Information,CRIC,Credit Suisse/UBS Investment Bank,12,12.28,14.2,0.18,0.28,2.2,2,
2009-10-13,RailAmerica,RA,JPMorgan/Citi/Deutsche Bank/Morgan Stanley,15,14.35,13.75,-0.08,-0.65,-1.25,1,
2009-10-08,Mistras Group,MG,J.P. Morghan/Credit Suisse.BofA Merrill Lynch,12.5,12.3,12.53,0,-0.2,0.03,1,
2009-10-08,Omeros,OMER,Deutsche Bank Securities,10,9.49,8.73,-0.13,-0.51,-1.27,1,
2009-10-07,Banco Santander,BSBR,Santander/ Credit Suisse/ BofA Merrill Lynch/ UBS Investment Bank,13.4,13.3,13.01,-0.03,-0.1,-0.39,2,Missed
2009-10-07,Verisk Analytics,VRSK,BofA Merrill Lynch/Morgan Stanley,22,26.41,27.22,0.24,4.41,5.22,3,
2009-10-02,Echo Global Logitcs,ECHO,Morgan Stanley/ Citi,14,13.6,14.06,0,-0.4,0.06,2,Missed
2009-10-02,Education Management Corporation,EDMC,Goldman Sachs/J.P. Morgan/BofA Merrill Lynch/Barclays Capital/Credit Suisse/Morgan Stanley,18,20.25,21.77,0.21,2.25,3.77,2,
2009-10-01,Talecris BioTherapeutics,TLCR,Morgan Stanley/Goldman Sachs/Citi/JPMorgan,19,19.5,21.15,0.11,0.5,2.15,2,
2009-09-25,Shanda Games Limited,GAME,Goldman Sachs (Asia)/J.P. Morgan,12.5,12.5,10.75,-0.14,0,-1.75,3,Missed
2009-09-25,Select Medical Holdings,SEM,Goldman Sachs/ Morgan Stanley/ BofA Merrill Lynch/ J.P. Morgan,10,9.75,10.09,0.01,-0.25,0.09,1,
2009-09-24,Vitacost.com,VITC,Jefferies/Oppenheimer ,12,12.05,12.05,0,0.05,0.05,2,Missed
2009-09-24,Colony Financial,CLNY,BofA Merrill Lynch/Goldman Sachs/Morgan Stanley/UBS Investment Bank,20,19.5,19.66,-0.02,-0.5,-0.34,1,
2009-09-24,A123 Systems,AONE,Morgan Stanley/Goldman Sachs,13.5,16.94,20.29,0.5,3.44,6.79,3,
2009-09-24,Apollo Commerical Real Estate,ARI,J.P. Morgan/Citi/Barclays Capial,20,19.05,18.5,-0.08,-0.95,-1.5,1,
2009-09-24,Artio Global Investors,ART,Goldman Sachs,26,27.3,28.1,0.08,1.3,2.1,2,
2009-09-16,CreXus Investment,CXS,Deutsche Bank/Merrill Lynch,15,14.5,14.63,-0.02,-0.5,-0.37,1,
2009-08-11,Starwood Property Trust,STWD,BofA Merrill Lynch/Deuteche Bank,20,19.5,20,0,-0.5,0,1,
2009-08-10,Cumberland Pharmaceuticals,CPIX,UBS Investment Bank/Jefferies/ Wachovia Securities,17,17.75,16.83,-0.01,0.75,-0.17,1,
2009-08-06,CDC Software,CDCS,Lazard Capital Markets/JMP Securities,12,12,9.99,-0.17,0,-2.01,3,Missed
2009-08-01,Emdeon,EM,Morgan Stanley,15,17.5,16.52,0.1,2.5,1.52,3,
2009-07-30,PennyMac Investment Trust,PMT,Merrill Lynch/ Credit Suisse/ Deutsche Bank Securities,20,19,19.1,-0.05,-1,-0.9,1,
2009-07-01,LogMeIn,LOGM,JPMorgan/Barclay Capital,16,20,20.02,0.25,4,4.02,3,
2009-06-26,Invesco Mortgage Capital,IVR,Credit Suisse/Morgan Stanley,20,19.8,19.42,-0.03,-0.2,-0.58,1,
2009-06-25,Medidata Solutions,MDSO,Citi/Credit Suisse,14,18,17,0.21,4,3,3,
2009-06-24,Chemspec International,CPC,Credit Suisse/Citi,9,9.45,9,0,0.45,0,3,Missed
2009-06-24,Duoyuan Global Water,DGW,Piper Jaffray,16,22.65,21.87,0.37,6.65,5.87,3,
2009-06-12,Cypress Sharpridge Investment,CYS,Barclay Capital,11,12,11.55,0.05,1,0.55,1,
