symbol,fiscaldate_end,reported_currency,gross_profit,total_revenue,costof_revenue,costof_goodservices_sold,operating_income,selling_gen_admin,research_dev,operating_expenses,investment_income_net,netInterestIncome,interest_income,interest_expense,noninterest_income,othernon_operatingincome,depreciation,dpr_and_amort,income_beforetax,incometax_expense,interest_debt_expense,netincome_cont_operations,comprehensive_income_netoftax,ebit,ebitda,netincome
TW,3/31/2019,USD,176752000,186792000,10040000,10040000,46277000,96678000,0,140515000,858000,858000,858000,0,0,0,0,33503000,47135000,4783000,0,42352000,43340000,46277000,79780000,42352000
TXG,9/30/2019,USD,45727000,61207000,15480000,15480000,-9096000,32614000,22209000,54823000,0,-227000,481000,708000,0,-272000,0,0,-9595000,8000,0,-9603000,-9729000,-9096000,0,-9603000
TXTR,6/30/2013,USD,0,9362000,2024000,2024000,0,12012000,7358000,0,0,0,0,2025000,0,0,0,0,0,142000,0,0,0,0,0,0
TZACU,8/31/2018,USD,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,18000
UBER,3/31/2019,USD,984000000,3099000000,2115000000,2115000000,-1034000000,1463000000,409000000,4133000000,0,-173000000,17000000,217000000,0,26000000,0,0,-993000000,19000000,0,-1016000000,-1070000000,-1034000000,0,-1012000000
UBX,3/31/2018,USD,-13025000,0,13025000,13025000,-16482000,3457000,13025000,16482000,0,0,0,-352000,0,-37000,0,0,-16167000,0,0,-16167000,0,-16519000,0,-16133000
UCL,6/30/2020,USD,5487000,21026000,15539000,15539000,-41574000,33517000,13544000,-54000,0,-91000,15000,106000,0,0,0,0,-41611000,6000,0,-41617000,0,-41505000,0,-41617000
UCP,6/30/2013,USD,0,27722000,21618000,21618000,0,7364000,0,0,0,0,0,624000,0,0,0,0,0,0,0,0,0,0,0,0
URGN,3/31/2017,USD,500,19000,3512000,3512000,-4744500,1587500,2664000,4754000,0,0,0,-63500,0,0,0,0,-4808000,0,0,-4808000,0,-4744500,0,-4808000
UXIN,6/30/2018,USD,61023995.2,99832333.53,38808338.33,38808338.33,-196378674.3,245043491.3,12359178.16,0,0,0,0,-3713557.29,0,0,0,0,31805488.9,354379.12,0,31451109.78,0,-196378674.3,0,32351829.63
VAPO,9/30/2018,USD,3615000,9389000,5774000,5774000,-8729000,10559000,1768000,12344000,0,0,0,908000,0,-730000,0,570000,-9459000,0,0,-9459000,-9459000,-8729000,-8160000,-9459000
VA,9/30/2014,USD,0,405534000,318029000,318029000,52325000,31516000,0,0,0,0,0,10801000,0,0,0,0,42320000,712000,0,0,0,0,0,41608000
VCNX,6/30/2018,USD,-120000,126000,246000,246000,-6557000,925000,5512000,6683000,0,0,0,-81000,0,0,0,0,-6608000,0,0,-6608000,0,-6557000,0,-6608000
VCTR,12/31/2017,USD,168779000,105646000,62552000,62552000,26926000,7947000,0,78720000,-2097000,0,0,10308000,0,0,0,0,14521000,3312000,10638000,29490000,11370000,26926000,0,11209000
VEACU,3/31/2017,USD,0,0,0,0,-3823.53,3823.53,0,0,0,0,0,0,0,0,0,0,-1018.14,0,0,-1018.14,0,0,0,-1018.14
VERI,3/31/2017,USD,2912000,3108000,196000,196000,-6631000,6279000,3264000,9543000,0,0,0,0,0,786000,52000,0,-5845000,2000,0,-5847000,-5847000,-6631000,0,-5847000
VHS,6/30/2011,USD,0,1401700000,1263300000,1263300000,55000000,21200000,0,0,0,0,0,53300000,0,0,0,0,0,0,0,0,0,0,0,0
VIR,9/30/2019,USD,-38460000,1403000,39863000,39863000,-47681000,9220000,39863000,49083000,0,2012000,2012000,0,0,-2659000,0,0,-48327000,-13000,0,-48314000,-48473000,-47681000,0,-48314000
VIST,6/30/2019,USD,27423000,120361000,92938000,92938000,7181000,19840000,0,113180000,0,-7694000,252000,7500000,0,0,0,0,2397000,-1305000,0,3702000,0,54171000,0,3702000
VITC,9/30/2009,USD,0,48353000,33287000,33287000,4194000,10058000,0,0,0,0,0,219000,0,0,0,0,0,0,0,0,0,0,0,0
VLP,12/31/2013,USD,0,33069000,9594000,9594000,17082000,2169000,0,0,0,0,0,59000,0,0,0,0,17221000,0,0,0,0,0,0,17521000
VM,9/30/2007,USD,0,322825000,191806000,191806000,6871000,115529000,0,0,0,0,0,15171000,0,0,0,0,0,0,0,0,0,0,0,0
VNTR,6/30/2017,USD,-148000000,562000000,454000000,454000000,22000000,57000000,0,-1232000000,0,0,0,10000000,0,0,0,0,50000000,16000000,0,97000000,0,183000000,0,31000000
VSAR,3/31/2014,USD,0,0,0,0,-63597000,0,50742000,0,0,0,0,863000,0,0,0,0,0,0,0,0,0,0,0,-98731000
VTAE,9/30/2014,USD,6178166,6178000,7842000,7842000,-1717501,3096399,4799000,7895667,0,0,0,225000,0,133438,0,0,-1809418,0,0,-1809418,0,-1584063,0,-1809418
VTTI,6/30/2014,USD,0,73900000,22600000,22600000,27200000,6500000,0,0,0,0,0,7500000,0,0,0,0,4400000,0,0,0,0,0,0,5900000
VVV,9/30/2016,USD,194000000,494000000,300000000,291000000,118000000,92000000,13000000,1510000000,0,0,0,9000000,0,0,0,0,109000000,44000000,0,273000000,75000000,118000000,0,65000000
VWR,9/30/2014,USD,310500000,1114400000,772600000,772600000,92600000,229000000,0,217900000,0,0,0,44200000,0,62400000,0,0,110800000,41000000,0,69800000,0,155000000,0,69800000
WAAS,9/30/2016,USD,41247000,28858000,21200000,21200000,25282000,43318000,0,0,0,0,0,2802000,0,0,0,0,16824000,1275000,0,53701000,0,54897000,0,13944000
WCIC,6/30/2013,USD,18094000,83337000,64698000,64698000,9541000,8553000,0,8553000,0,0,0,729000,0,0,0,0,8812000,0,0,8812000,0,9541000,0,8906000
WIMI,3/31/2020,CNY,26403415,85417950,0,0,0,8185967,0,0,0,0,0,0,0,0,0,0,0,490829,0,0,0,0,0,0
WMZ,12/31/2007,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121061000,0,0,0,0,0,0,121061000
WNRL,9/30/2013,USD,0,1670000,21876000,21876000,0,1148000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WORK,7/31/2019,USD,113867000,144973000,31106000,31106000,-363650000,259748000,217769000,477517000,0,4165000,4165000,208000,0,0,5800000,0,-360462000,-900000,0,-359616000,-359603000,-363650000,0,-359562000
WOW,6/30/2017,USD,139600000,201700000,157900000,157900000,56300000,32500000,0,83300000,0,0,0,44100000,0,-1300000,50200000,0,10900000,5900000,0,5000000,0,56300000,0,5000000
WPT,6/30/2013,USD,20918000,20918000,6075000,6075000,9803000,7483000,0,11972000,0,0,0,46000,0,-70000,0,0,8830000,-889000,0,9719000,0,8876000,0,9476000
WRD,12/31/2016,USD,108441000,39261000,7920000,7920000,6384000,1666000,0,169788000,0,0,0,2225000,0,0,0,0,-55908000,-5775000,0,-47076000,0,-42446000,0,-50133000
WSG,6/30/2019,EUR,104404000,283802000,179398000,179398000,41723000,53699000,0,78670000,0,-15842000,321000,16163000,0,0,0,0,25734000,1169000,0,24565000,0,24615000,0,23446000
WSTC,3/31/2013,USD,0,660224000,267299000,267299000,120765000,230392000,0,0,0,0,0,72942000,0,0,0,0,4888000,1833000,0,0,0,0,0,3055000
WTTR,3/31/2017,USD,-242000,99925000,100167000,100167000,-12508000,9957000,0,12266000,0,0,0,730000,0,1064000,19600000,446000,-4066000,106000,0,-12280000,-4172000,-12508000,-12062000,-4172000
WWAV,9/30/2012,USD,0,585580000,351736000,351736000,43358000,172007000,0,0,0,0,0,2990000,0,0,0,0,42271000,15979000,0,0,0,0,0,26292000
XERS,6/30/2018,USD,819000,0,0,13098000,-12357000,4499000,8677000,13176000,0,0,0,-562000,0,-630000,0,0,-12681000,0,0,-12681000,0,-12357000,0,-12987000
XNY,12/31/2010,USD,18588000,51920000,33332000,33332000,17189000,1399000,0,0,0,0,0,0,0,0,0,0,17226000,2170000,0,15056000,0,17226000,0,15056000
XOOM,3/31/2013,USD,16796000,24315000,7057000,7057000,330000,11632000,4834000,16466000,0,0,0,447000,0,40000,0,0,-77000,2000,0,-79000,0,370000,0,-79000
XPEV,9/30/2020,CNY,91541000,1990119000,1898578000,1898578000,-1744184000,1203792000,635373000,3734303000,0,19290000,23216000,3926000,0,0,0,0,-1148755000,6000,0,-1148761000,0,-1765038000,0,-1148761000
XP,12/31/2019,BRL,767579000,1254672000,487093000,487093000,168393000,670138000,0,-82051000,0,-51198000,-21769000,21769000,0,0,0,0,547165000,156979000,0,390186000,0,168107000,0,381186000
XTLY,7/31/2015,USD,0,18352000,7025000,7025000,0,15551000,3852000,0,0,0,0,1345000,0,0,0,0,0,17000,0,0,0,0,0,0
XUE,9/30/2010,USD,0,39003000,0,0,0,13615000,0,0,0,0,0,0,0,0,0,0,0,220000,0,0,0,0,0,0
XYF,9/30/2018,CNY,1656234.39,785334000,903155.69,903155.69,950683.06,397488000,0,1608707.03,0,0,0,0,0,0,0,0,716869.28,106277.03,0,610592.26,0,950683.06,0,610607.69
YDLE,9/30/2014,USD,0,23154000,7940000,7940000,0,15210000,6225000,0,0,0,0,184000,0,0,0,0,0,532000,0,0,0,0,0,0
YETI,9/30/2018,USD,97541000,196109000,98568000,98568000,28124000,69417000,10800000,69417000,0,0,0,7755000,0,-214000,0,0,20155000,3125000,0,17030000,17028000,28124000,0,17030000
YEXT,4/30/2017,USD,27392000,37080000,9688000,9688000,-15394000,37800000,4986000,42786000,0,-34000,0,88000,0,-680000,1000000,0,-16074000,32000,0,-16106000,-15914000,-15394000,0,-16106000
YIN,3/31/2016,USD,0,62488000,35346000,35346000,27142000,0,0,0,0,0,0,0,0,0,0,0,27142000,3730000,0,0,0,0,0,23153000
YI,9/30/2018,USD,15555000,497624000,482069000,482069000,-18911324.96,144639000,2934385.42,816000,0,0,0,-40617.86,0,0,0,0,-18403237.78,0,0,-18403237.78,0,-128063000,0,-18325350.49
YJ,3/31/2019,CNY,654518000,3385555000,2731037000,2731037000,168000,654350000,0.05,3385387000,0,14921000,9659000,-0.01,0,0,0,0,20387000,2265000,0,16862000,0,5430000,0,14745000
YOKU,12/31/2010,USD,0,23583000,12364000,12364000,0,9206000,1562000,0,0,0,0,385000,0,0,0,0,0,0,0,0,0,0,0,0
YRD,12/31/2015,USD,1172675000,71113000,51266000,51266000,19615000,782427000,0,903245000,0,0,0,0,0,0,0,0,20108000,7061000,0,261862000,0,390018000,0,13047000
ZCMD,3/31/2020,USD,2810746,4231125,0,0,0,1668508,0,0,0,0,0,0,0,0,0,0,0,261240,0,0,0,0,0,0
ZLAB,9/30/2017,USD,0,0,0,0,-25695518,20988377,11409406,25695518,0,0,0,0,0,0,0,0,-25192088,0,0,-25192088,0,-25695518,0,-25192088
ZNTL,3/31/2020,USD,0,0,0,0,-16399000,3141000,13258000,16399000,0,164000,164000,0,0,0,0,0,-16235000,0,0,-16235000,0,-16361000,0,-16126000
ZPIN,6/30/2014,USD,47797000,45973000,4107000,4107000,10777000,31089000,0,0,0,0,0,0,0,0,0,0,10815000,1825000,0,9036000,0,11100000,0,8920000
ZSPH,6/30/2014,USD,0,0,0,0,-14530000,4554000,9976000,14530000,0,0,0,5000,0,10000,0,0,-14525000,0,0,-14525000,0,-14520000,0,-16428000
ZS,1/31/2018,USD,36297000,44976000,8679000,6690000,-6399000,44142000,9183000,42696000,0,213000,0,3886000,0,0,0,0,-6158000,357000,0,9992000,-6515000,-6399000,0,-6515000
ZTO,9/30/2016,USD,0,350699000,209337000,209337000,108047000,19060000,0,0,0,0,0,560000,0,0,0,0,109477000,27813000,0,0,0,0,0,81646000
ZUO,4/30/2018,USD,25726000,51744000,26018000,26018000,-18584000,32248000,12062000,44310000,0,0,0,-673000,0,-673000,1300000,1953000,-19257000,190000,0,-19447000,-19525000,-18584000,-16631000,-19447000
ZYME,3/31/2017,USD,-8610000,230000,14511000,14511000,-14869000,6259000,10376000,15099000,0,0,0,-315000,0,0,0,0,-15926000,0,0,-15926000,0,-14869000,0,-15926000
RUE,10/31/2009,USD,0,137110000,87539000,87539000,10016000,35135000,0,0,0,0,0,136000,0,0,0,0,9880000,3902000,0,0,0,0,0,5978000
